" TAXYEAR","TAXDISTRICT","TAXINGAUTHORITY"
"2025","3604","0213"
"2025","5855","0213"
"2025","0757","0207"
"2025","3815","1050"
"2025","3301","0100"
"2025","5299","1202"
"2025","5576","0512"
"2025","1007","0100"
"2025","5608","0301"
"2025","6052","0205"
"2025","6567","1204"
"2025","0027","0965"
"2025","0921","0700"
"2025","4643","0100"
"2025","5430","1433"
"2025","5649","0911"
"2025","0670","1050"
"2025","6204","0304"
"2025","6295","1688"
"2025","3533","0507"
"2025","4755","0620"
"2025","4409","0100"
"2025","2082","0206"
"2025","2368","1206"
"2025","3700","1050"
"2025","5025","0516"
"2025","5423","0406"
"2025","3835","0528"
"2025","6070","0213"
"2025","0458","0700"
"2025","4274","1469"
"2025","4895","0305"
"2025","5994","0205"
"2025","6007","0305"
"2025","0510","0700"
"2025","5148","0301"
"2025","6490","0700"
"2025","4245","0620"
"2025","4526","0302"
"2025","5465","0303"
"2025","6701","0309"
"2025","0693","0301"
"2025","4837","1050"
"2025","6417","0301"
"2025","3026","1050"
"2025","4908","1050"
"2025","5266","0100"
"2025","6043","0512"
"2025","1470","0301"
"2025","4155","1050"
"2025","4514","0420"
"2025","6298","0100"
"2025","6495","0205"
"2025","2421","1200"
"2025","3248","0529"
"2025","4768","0100"
"2025","5806","0100"
"2025","6161","1050"
"2025","6694","0512"
"2025","6799","1050"
"2025","6998","0301"
"2025","0610","1050"
"2025","4862","0100"
"2025","4123","1050"
"2025","5034","1050"
"2025","5450","0507"
"2025","9999","1407"
"2025","4930","1206"
"2025","5822","0305"
"2025","6139","0208"
"2025","5593","1301"
"2025","5630","0700"
"2025","6519","1533"
"2025","1316","1050"
"2025","3829","0305"
"2025","3062","1050"
"2025","4603","0511"
"2025","2082","1200"
"2025","2524","0302"
"2025","2336","0301"
"2025","2378","0303"
"2025","6742","1050"
"2025","3129","1201"
"2025","5216","0406"
"2025","2887","0301"
"2025","3114","0700"
"2025","3506","0301"
"2025","4647","0100"
"2025","5122","1206"
"2025","2738","1050"
"2025","3707","1344"
"2025","4516","0513"
"2025","4987","0303"
"2025","4155","0100"
"2025","4377","0421"
"2025","5590","0213"
"2025","3715","0100"
"2025","4725","0506"
"2025","4848","1200"
"2025","5145","0216"
"2025","6133","1202"
"2025","5120","1200"
"2025","3978","0100"
"2025","4251","0311"
"2025","6728","0953"
"2025","3807","0700"
"2025","5261","0408"
"2025","5327","1358"
"2025","5741","0302"
"2025","0449","0301"
"2025","2029","0100"
"2025","2227","1050"
"2025","2407","0211"
"2025","3199","0512"
"2025","3961","0512"
"2025","4770","0406"
"2025","5804","0309"
"2025","6669","1050"
"2025","6947","1050"
"2025","6350","0301"
"2025","3530","0900"
"2025","6301","0100"
"2025","2001","0528"
"2025","5105","0100"
"2025","5391","0506"
"2025","6692","0512"
"2025","3417","0205"
"2025","3421","0306"
"2025","4088","0512"
"2025","3160","0100"
"2025","3943","0100"
"2025","4440","1438"
"2025","6501","1200"
"2025","3036","0313"
"2025","5334","1206"
"2025","3681","0100"
"2025","3462","0305"
"2025","6947","0509"
"2025","6928","0620"
"2025","2883","0305"
"2025","4447","0100"
"2025","2845","0301"
"2025","6842","0100"
"2025","8588","0420"
"2025","2789","0309"
"2025","4710","0406"
"2025","4255","0100"
"2025","3481","0312"
"2025","1422","0900"
"2025","3732","0302"
"2025","4677","0208"
"2025","5662","0208"
"2025","6775","0208"
"2025","4649","0402"
"2025","6793","0700"
"2025","0031","0213"
"2025","1357","0620"
"2025","5536","0301"
"2025","6134","0507"
"2025","0196","1300"
"2025","5012","0507"
"2025","1303","0512"
"2025","3622","0301"
"2025","4968","1050"
"2025","4947","1204"
"2025","5878","1433"
"2025","0335","0518"
"2025","0544","0901"
"2025","4080","1050"
"2025","6873","0100"
"2025","6975","0203"
"2025","2272","1202"
"2025","3685","0406"
"2025","4752","0213"
"2025","5359","1353"
"2025","6867","1050"
"2025","0248","0213"
"2025","6178","1050"
"2025","3699","0512"
"2025","4785","0100"
"2025","6438","0306"
"2025","1346","0301"
"2025","3421","0313"
"2025","3507","0512"
"2025","2071","0100"
"2025","3370","0512"
"2025","4734","0512"
"2025","6078","0402"
"2025","6179","0406"
"2025","0069","0842"
"2025","0561","0205"
"2025","3270","0405"
"2025","6060","0100"
"2025","2330","0311"
"2025","4912","0512"
"2025","5889","1520"
"2025","6022","0100"
"2025","0593","0306"
"2025","4342","0301"
"2025","4576","0301"
"2025","5484","0900"
"2025","3157","0405"
"2025","3260","0301"
"2025","3321","0700"
"2025","3550","0301"
"2025","6011","0700"
"2025","6434","1713"
"2025","9988","1050"
"2025","3474","0302"
"2025","5371","0100"
"2025","0802","1050"
"2025","3603","1348"
"2025","3076","0100"
"2025","4407","1050"
"2025","5219","1050"
"2025","5280","0303"
"2025","5871","0962"
"2025","6978","0100"
"2025","0552","1200"
"2025","2973","0306"
"2025","3949","0507"
"2025","6534","0700"
"2025","6860","0100"
"2025","0560","0205"
"2025","2503","0506"
"2025","3448","0309"
"2025","4368","0201"
"2025","1476","0206"
"2025","2408","0700"
"2025","3735","0309"
"2025","3786","0203"
"2025","6446","0422"
"2025","0166","0700"
"2025","2209","0100"
"2025","2337","0301"
"2025","0753","0100"
"2025","4257","0507"
"2025","5360","1050"
"2025","6969","0512"
"2025","2314","0303"
"2025","6455","0506"
"2025","0465","0517"
"2025","0568","0100"
"2025","2824","0700"
"2025","6283","0301"
"2025","3175","0700"
"2025","3351","0205"
"2025","3594","0301"
"2025","4756","1202"
"2025","4887","0100"
"2025","3351","0513"
"2025","5336","1206"
"2025","0428","0700"
"2025","0607","0206"
"2025","3683","0407"
"2025","2428","0100"
"2025","2606","0100"
"2025","5273","1549"
"2025","5620","1050"
"2025","6295","0411"
"2025","6679","0301"
"2025","6854","0700"
"2025","6884","0100"
"2025","3516","0301"
"2025","5016","1202"
"2025","5731","0205"
"2025","3736","0700"
"2025","6572","0512"
"2025","3628","0100"
"2025","6309","0965"
"2025","8589","0306"
"2025","0167","0418"
"2025","0528","1050"
"2025","3028","0301"
"2025","2403","0512"
"2025","3711","0901"
"2025","2766","1050"
"2025","4497","0301"
"2025","0438","0100"
"2025","3111","0700"
"2025","6147","0305"
"2025","2997","0309"
"2025","3003","1200"
"2025","3511","0406"
"2025","5405","0413"
"2025","5480","1202"
"2025","3239","1050"
"2025","3418","0301"
"2025","3923","0100"
"2025","4347","0304"
"2025","6334","1050"
"2025","0255","0100"
"2025","5007","0213"
"2025","5282","1050"
"2025","3890","0100"
"2025","3378","1307"
"2025","5468","1050"
"2025","6583","0303"
"2025","2340","1202"
"2025","4759","1050"
"2025","6678","0100"
"2025","4189","0901"
"2025","4240","0305"
"2025","9999","1776"
"2025","3546","1360"
"2025","5207","1355"
"2025","6384","0420"
"2025","6499","0204"
"2025","3417","0513"
"2025","3865","0508"
"2025","3987","1050"
"2025","0444","0501"
"2025","0598","0309"
"2025","2711","0301"
"2025","5848","1459"
"2025","6685","0620"
"2025","4731","1484"
"2025","4886","0406"
"2025","2256","0700"
"2025","4990","1050"
"2025","0920","0304"
"2025","5418","0100"
"2025","5693","0700"
"2025","5712","1200"
"2025","6901","1204"
"2025","2858","0206"
"2025","6636","0700"
"2025","1433","0100"
"2025","2287","1202"
"2025","4007","1442"
"2025","5167","0207"
"2025","3562","0900"
"2025","4803","0100"
"2025","6018","0100"
"2025","3539","0208"
"2025","4115","0901"
"2025","6792","1779"
"2025","2027","0309"
"2025","5691","0301"
"2025","6202","0100"
"2025","4036","1050"
"2025","5893","1050"
"2025","0528","0306"
"2025","2286","1050"
"2025","4292","0406"
"2025","2282","0100"
"2025","3153","0311"
"2025","5154","0405"
"2025","5773","0302"
"2025","5879","0301"
"2025","5761","0700"
"2025","6393","0100"
"2025","6530","0900"
"2025","6660","0100"
"2025","0558","1050"
"2025","5247","1050"
"2025","6671","0620"
"2025","4896","1202"
"2025","5700","0519"
"2025","6726","0100"
"2025","0514","0700"
"2025","4226","0301"
"2025","2748","0700"
"2025","6161","0507"
"2025","6586","1764"
"2025","3026","0302"
"2025","4796","0213"
"2025","5823","0972"
"2025","6094","0100"
"2025","6183","0506"
"2025","0752","0515"
"2025","6927","0700"
"2025","9999","1448"
"2025","0039","1206"
"2025","4063","0206"
"2025","5277","0620"
"2025","3624","0301"
"2025","3801","0512"
"2025","4145","0512"
"2025","5652","0406"
"2025","0469","0700"
"2025","2236","0302"
"2025","5448","0301"
"2025","6426","0309"
"2025","2100","0301"
"2025","3854","1050"
"2025","5470","1050"
"2025","5948","0512"
"2025","6339","0205"
"2025","6486","1050"
"2025","6907","0305"
"2025","3645","1399"
"2025","4056","0900"
"2025","4361","0100"
"2025","6732","0620"
"2025","6328","1201"
"2025","6591","0100"
"2025","0109","0700"
"2025","4823","1050"
"2025","6403","0301"
"2025","2076","1200"
"2025","5516","0303"
"2025","4345","0521"
"2025","4868","0620"
"2025","6896","0700"
"2025","2098","0100"
"2025","3291","0700"
"2025","5467","1050"
"2025","4467","1310"
"2025","5670","0304"
"2025","5783","0302"
"2025","5835","0427"
"2025","9999","0516"
"2025","3870","0606"
"2025","4166","0620"
"2025","4720","0305"
"2025","2339","0301"
"2025","4128","0100"
"2025","5101","0428"
"2025","6483","0205"
"2025","4078","0507"
"2025","5628","0100"
"2025","0062","0404"
"2025","0069","0213"
"2025","0649","0700"
"2025","2944","0700"
"2025","5769","0100"
"2025","3966","0213"
"2025","3970","1050"
"2025","2882","1050"
"2025","3375","0408"
"2025","3705","0309"
"2025","6197","0309"
"2025","0138","0700"
"2025","0184","0424"
"2025","0790","1050"
"2025","3919","0901"
"2025","0636","0304"
"2025","5212","0305"
"2025","6597","0700"
"2025","3727","0700"
"2025","4655","0700"
"2025","6207","0415"
"2025","6415","1200"
"2025","2245","0100"
"2025","4187","0700"
"2025","6017","1301"
"2025","6859","0213"
"2025","9999","1746"
"2025","1351","1050"
"2025","2502","0100"
"2025","0439","0304"
"2025","2356","0312"
"2025","2407","1200"
"2025","3271","0620"
"2025","4009","1200"
"2025","4876","1202"
"2025","6395","0414"
"2025","2515","1209"
"2025","3867","0700"
"2025","3258","0206"
"2025","5817","0306"
"2025","6046","0100"
"2025","3955","1051"
"2025","4775","0516"
"2025","5387","0100"
"2025","5612","0100"
"2025","6992","0302"
"2025","3056","0313"
"2025","3324","0205"
"2025","3332","0503"
"2025","4679","1050"
"2025","5296","1202"
"2025","0163","0201"
"2025","0684","0519"
"2025","3862","1050"
"2025","3915","0700"
"2025","4182","0301"
"2025","2469","1050"
"2025","3168","0208"
"2025","3985","0301"
"2025","2364","0301"
"2025","2896","0519"
"2025","5348","0303"
"2025","6630","0100"
"2025","0824","0302"
"2025","5262","1202"
"2025","5392","0208"
"2025","5787","0700"
"2025","6658","0213"
"2025","9999","0211"
"2025","2619","0205"
"2025","0050","0507"
"2025","2613","0507"
"2025","5056","0100"
"2025","5251","0408"
"2025","5616","0900"
"2025","6267","0100"
"2025","2377","0303"
"2025","4698","0213"
"2025","5572","0402"
"2025","6622","0304"
"2025","6832","0620"
"2025","4585","0509"
"2025","4747","0313"
"2025","3639","0421"
"2025","3658","0405"
"2025","5067","0700"
"2025","6089","0700"
"2025","6323","0700"
"2025","3974","0301"
"2025","4801","0100"
"2025","5501","0301"
"2025","3650","0620"
"2025","3882","0100"
"2025","4227","0305"
"2025","4755","1202"
"2025","4774","1202"
"2025","5051","0100"
"2025","6341","0312"
"2025","2142","0620"
"2025","4071","0301"
"2025","5246","0507"
"2025","5321","0309"
"2025","1434","0301"
"2025","9999","1581"
"2025","3604","0301"
"2025","8594","0405"
"2025","2842","0901"
"2025","5380","0404"
"2025","1399","0408"
"2025","3074","1050"
"2025","4313","0305"
"2025","5840","0301"
"2025","2438","0100"
"2025","2748","0510"
"2025","3986","0100"
"2025","4868","0201"
"2025","6922","0100"
"2025","3285","0205"
"2025","3934","0301"
"2025","5026","0305"
"2025","5326","1050"
"2025","6125","1050"
"2025","3189","1050"
"2025","5488","0507"
"2025","5338","1435"
"2025","5580","0900"
"2025","6333","0100"
"2025","4502","0305"
"2025","5417","0301"
"2025","5868","0507"
"2025","9999","1850"
"2025","3634","1051"
"2025","4034","0213"
"2025","3794","0100"
"2025","4303","0301"
"2025","5402","0700"
"2025","5989","0411"
"2025","6681","1050"
"2025","2550","0301"
"2025","4132","0213"
"2025","4639","0203"
"2025","5176","0700"
"2025","0725","0301"
"2025","3454","0305"
"2025","3714","0302"
"2025","4066","1050"
"2025","0457","0521"
"2025","2332","0301"
"2025","2717","0303"
"2025","3971","1202"
"2025","3925","0100"
"2025","5758","0205"
"2025","6179","1672"
"2025","6564","1749"
"2025","0321","0503"
"2025","2876","0700"
"2025","3176","0402"
"2025","4219","0512"
"2025","0879","0208"
"2025","3663","0507"
"2025","4026","0900"
"2025","5479","0303"
"2025","6154","0900"
"2025","9678","0521"
"2025","2424","0209"
"2025","4269","0207"
"2025","4158","0900"
"2025","4817","0301"
"2025","6171","0201"
"2025","6742","0301"
"2025","4971","0901"
"2025","5548","0420"
"2025","0598","0700"
"2025","4879","0516"
"2025","3438","1202"
"2025","5416","1050"
"2025","3634","0301"
"2025","0144","0516"
"2025","0725","0302"
"2025","3502","0213"
"2025","6422","0434"
"2025","2283","0506"
"2025","4668","0213"
"2025","6447","0205"
"2025","4826","0620"
"2025","5222","1050"
"2025","5634","0204"
"2025","2213","0100"
"2025","3702","0311"
"2025","6524","1374"
"2025","0593","1050"
"2025","4374","0311"
"2025","6071","1202"
"2025","6242","1200"
"2025","6474","0700"
"2025","5235","0204"
"2025","6970","1202"
"2025","9999","0518"
"2025","4074","1050"
"2025","3673","0100"
"2025","4255","1209"
"2025","5288","1501"
"2025","5478","0213"
"2025","5540","0304"
"2025","0746","0305"
"2025","2850","0100"
"2025","4217","0301"
"2025","6882","1360"
"2025","4951","1050"
"2025","5652","1484"
"2025","3027","0301"
"2025","4291","0620"
"2025","4777","1050"
"2025","1300","0512"
"2025","3092","0301"
"2025","3409","0306"
"2025","3956","0507"
"2025","5742","0205"
"2025","5836","0420"
"2025","6358","1208"
"2025","1365","0312"
"2025","4693","1202"
"2025","5705","0304"
"2025","3580","0305"
"2025","3912","0312"
"2025","4466","0700"
"2025","0124","0303"
"2025","0607","0700"
"2025","4238","0700"
"2025","4619","0406"
"2025","4762","0303"
"2025","6896","0510"
"2025","2565","1206"
"2025","3396","0303"
"2025","3511","0213"
"2025","5236","0301"
"2025","6343","0100"
"2025","9999","1651"
"2025","2852","0301"
"2025","4046","0402"
"2025","4736","0100"
"2025","6247","1675"
"2025","6930","1846"
"2025","0747","1050"
"2025","3534","0213"
"2025","4166","1202"
"2025","2736","0700"
"2025","4950","1050"
"2025","5537","0305"
"2025","6023","0100"
"2025","4498","0100"
"2025","6668","0100"
"2025","2752","0516"
"2025","4140","0512"
"2025","5034","0202"
"2025","6148","1344"
"2025","0318","0509"
"2025","2060","0100"
"2025","6319","0301"
"2025","5133","0100"
"2025","4232","0404"
"2025","5024","1050"
"2025","5463","1050"
"2025","5656","0406"
"2025","5764","0100"
"2025","5999","0206"
"2025","4335","0700"
"2025","6761","0901"
"2025","2188","0303"
"2025","4453","0700"
"2025","6215","0407"
"2025","2429","0700"
"2025","4423","0100"
"2025","5080","1051"
"2025","5969","0700"
"2025","0028","0301"
"2025","3649","0700"
"2025","4199","0512"
"2025","4882","0408"
"2025","5264","0406"
"2025","5484","0100"
"2025","6068","0512"
"2025","6778","0420"
"2025","6922","0700"
"2025","2275","0301"
"2025","2412","0700"
"2025","5559","0507"
"2025","5801","0302"
"2025","0685","1200"
"2025","2267","1202"
"2025","3418","0529"
"2025","4922","1051"
"2025","0006","0534"
"2025","1347","0312"
"2025","4969","1200"
"2025","9999","1773"
"2025","1354","0309"
"2025","3685","0213"
"2025","3863","0202"
"2025","3519","0100"
"2025","4489","0100"
"2025","5578","0900"
"2025","6043","1617"
"2025","3426","0311"
"2025","4007","1051"
"2025","5986","0213"
"2025","6357","1537"
"2025","6672","0406"
"2025","0708","0700"
"2025","2395","0301"
"2025","3734","0203"
"2025","5857","0206"
"2025","6222","1050"
"2025","2888","1050"
"2025","3375","0213"
"2025","4890","1200"
"2025","2502","1209"
"2025","3705","1200"
"2025","5472","0507"
"2025","6883","1050"
"2025","0159","1758"
"2025","0701","0301"
"2025","4295","1050"
"2025","5036","0911"
"2025","5289","0213"
"2025","5376","0100"
"2025","0915","0700"
"2025","3833","1050"
"2025","6710","0100"
"2025","1203","0100"
"2025","1349","0305"
"2025","4635","0213"
"2025","0317","0302"
"2025","0810","0302"
"2025","3671","0700"
"2025","5425","0306"
"2025","0041","0507"
"2025","0517","0528"
"2025","4868","1202"
"2025","6145","0208"
"2025","6330","0100"
"2025","0590","0700"
"2025","2270","1202"
"2025","4832","0303"
"2025","8596","0301"
"2025","2300","0301"
"2025","6777","1699"
"2025","3083","0305"
"2025","4861","0100"
"2025","8587","0213"
"2025","2941","1350"
"2025","3846","1050"
"2025","3024","0313"
"2025","4941","1360"
"2025","6854","0510"
"2025","0569","0421"
"2025","4436","0301"
"2025","4910","0301"
"2025","6232","1655"
"2025","6960","0304"
"2025","0746","0207"
"2025","4503","1470"
"2025","5979","1050"
"2025","2780","0700"
"2025","4007","0204"
"2025","4104","0421"
"2025","5746","0302"
"2025","6192","0700"
"2025","2156","1050"
"2025","3558","0406"
"2025","5074","0301"
"2025","5597","0406"
"2025","5221","1050"
"2025","5427","0213"
"2025","6513","0521"
"2025","4839","0312"
"2025","3917","0305"
"2025","4631","0305"
"2025","6454","0208"
"2025","0141","0201"
"2025","2800","0511"
"2025","4523","0304"
"2025","5441","0100"
"2025","6527","0100"
"2025","0316","0100"
"2025","4407","0306"
"2025","5925","0420"
"2025","2851","0529"
"2025","4007","1200"
"2025","5402","0100"
"2025","3033","0700"
"2025","4918","1360"
"2025","4148","1050"
"2025","8583","1050"
"2025","5538","1051"
"2025","6113","0100"
"2025","3991","1050"
"2025","5168","0302"
"2025","5649","1050"
"2025","6689","1050"
"2025","3061","1050"
"2025","3265","0309"
"2025","6439","0306"
"2025","0433","1200"
"2025","5012","0900"
"2025","5161","0100"
"2025","5426","0303"
"2025","5934","1373"
"2025","5998","0529"
"2025","6323","1373"
"2025","6799","0901"
"2025","2531","1200"
"2025","4924","1200"
"2025","5878","0620"
"2025","6017","0201"
"2025","4992","0301"
"2025","6674","1483"
"2025","2279","0700"
"2025","4309","0100"
"2025","0058","0507"
"2025","0134","1050"
"2025","0837","0302"
"2025","2183","0100"
"2025","3031","1050"
"2025","4922","0204"
"2025","2055","0302"
"2025","3286","0510"
"2025","4961","1360"
"2025","5050","0911"
"2025","6095","0700"
"2025","4694","0900"
"2025","5080","1200"
"2025","5765","0313"
"2025","6305","0301"
"2025","0019","0100"
"2025","0580","0513"
"2025","2942","1204"
"2025","5567","0965"
"2025","5776","0901"
"2025","3526","1050"
"2025","4803","0214"
"2025","5201","0100"
"2025","5428","0303"
"2025","6029","0301"
"2025","0641","0511"
"2025","0006","0206"
"2025","3921","0402"
"2025","3993","0100"
"2025","5464","0303"
"2025","0413","0521"
"2025","2205","0100"
"2025","3343","1050"
